year,month,day,hour,minute,dhi,dni,ghi,temperature
2022,4,4,6,20,16,146,22,5.7
2022,4,4,6,30,25,264,43,6.2
2022,4,4,6,40,33,363,69,6.8
2022,4,4,6,50,40,448,99,7.4
2022,4,4,7,0,46,510,130,8
2022,4,4,7,10,51,569,163,8.4
2022,4,4,7,20,56,618,198,8.9
2022,4,4,7,30,61,661,233,9.4
2022,4,4,7,40,65,697,268,9.9
2022,4,4,7,50,68,729,304,10.3
2022,4,4,8,0,146,426,296,10.8
2022,4,4,8,10,150,458,326,11.2
2022,4,4,8,20,154,512,366,11.7
2022,4,4,8,30,169,479,381,12.1
2022,4,4,8,40,171,483,398,12.6
2022,4,4,8,50,243,294,390,13
2022,4,4,9,0,208,450,444,13.5
2022,4,4,9,10,200,484,467,13.8
2022,4,4,9,20,256,333,448,14
2022,4,4,9,30,243,422,496,14.3
2022,4,4,9,40,207,538,541,14.6
2022,4,4,9,50,284,365,519,14.9
2022,4,4,10,0,365,218,510,15.2
2022,4,4,10,10,333,268,516,15.2
2022,4,4,10,20,355,195,492,15.2
2022,4,4,10,30,364,152,474,15.2
2022,4,4,10,40,382,86,444,15.3
2022,4,4,10,50,376,111,460,15.3
2022,4,4,11,0,384,161,507,15.3
2022,4,4,11,10,343,26,362,15.2
2022,4,4,11,20,373,51,414,15.1
2022,4,4,11,30,348,26,368,15
2022,4,4,11,40,336,20,352,14.9
2022,4,4,11,50,350,25,370,14.7
2022,4,4,12,0,322,14,333,14.6
2022,4,4,12,10,335,17,349,14.4
2022,4,4,12,20,292,8,299,14.2
2022,4,4,12,30,325,13,336,14
2022,4,4,12,40,290,7,295,13.8
2022,4,4,12,50,205,2,206,13.6
2022,4,4,13,0,154,1,154,13.4
2022,4,4,13,10,157,1,157,13.4
2022,4,4,13,20,316,13,326,13.4
2022,4,4,13,30,313,14,324,13.4
2022,4,4,13,40,293,10,301,13.3
2022,4,4,13,50,370,58,415,13.3
2022,4,4,14,0,318,19,333,13.3
2022,4,4,14,10,240,5,244,13.3
2022,4,4,14,20,190,2,192,13.2
2022,4,4,14,30,206,3,208,13.2
2022,4,4,14,40,183,2,185,13.2
2022,4,4,14,50,205,4,208,13.1
2022,4,4,15,0,140,1,141,13.1
2022,4,4,15,10,110,0,110,13
2022,4,4,15,20,14,0,14,12.9
2022,4,4,15,30,140,2,141,12.8
2022,4,4,15,40,74,0,74,12.7
2022,4,4,15,50,136,2,137,12.6
2022,4,4,16,0,107,1,107,12.6
2022,4,4,16,10,183,13,190,12.5
2022,4,4,16,20,89,1,89,12.4
2022,4,4,16,30,72,0,72,12.3
2022,4,4,16,40,11,0,11,12.2
2022,4,4,16,50,83,1,83,12.1
2022,4,4,17,0,44,0,44,12
2022,4,4,17,10,57,1,57,11.8
2022,4,4,17,20,142,61,160,11.6
2022,4,4,17,30,42,0,42,11.4
2022,4,4,17,40,118,53,130,11.2
2022,4,4,17,50,105,74,120,11.1
2022,4,4,18,0,77,23,81,10.9
2022,4,4,18,10,39,430,98,10.7
2022,4,4,18,20,28,1,28,10.6
2022,4,4,18,30,20,0,20,10.4
2022,4,4,18,40,13,0,13,10.3
2022,4,4,18,50,0,0,0,10.2
2022,4,4,19,0,0,0,0,10
2022,4,4,19,10,0,0,0,10
2022,4,4,19,20,0,0,0,10
2022,4,4,19,30,0,0,0,10
2022,4,4,19,40,0,0,0,9.9
2022,4,4,19,50,0,0,0,9.9
2022,4,4,20,0,0,0,0,9.9
2022,4,4,20,10,0,0,0,10
2022,4,4,20,20,0,0,0,10.1
2022,4,4,20,30,0,0,0,10.1
2022,4,4,20,40,0,0,0,10.2
2022,4,4,20,50,0,0,0,10.3
2022,4,4,21,0,0,0,0,10.4
2022,4,4,21,10,0,0,0,10.5
2022,4,4,21,20,0,0,0,10.6
2022,4,4,21,30,0,0,0,10.8
2022,4,4,21,40,0,0,0,10.9
2022,4,4,21,50,0,0,0,11
2022,4,4,22,0,0,0,0,11.2
2022,4,4,22,10,0,0,0,11.2
2022,4,4,22,20,0,0,0,11.2
2022,4,4,22,30,0,0,0,11.2
2022,4,4,22,40,0,0,0,11.2
2022,4,4,22,50,0,0,0,11.2
2022,4,4,23,0,0,0,0,11.2
2022,4,4,23,10,0,0,0,11.1
2022,4,4,23,20,0,0,0,11
2022,4,4,23,30,0,0,0,10.9
2022,4,4,23,40,0,0,0,10.8
2022,4,4,23,50,0,0,0,10.7
2022,4,5,0,0,0,0,0,10.6
2022,4,5,0,10,0,0,0,10.4
2022,4,5,0,20,0,0,0,10.3
2022,4,5,0,30,0,0,0,10.1
2022,4,5,0,40,0,0,0,10
2022,4,5,0,50,0,0,0,9.9
2022,4,5,1,0,0,0,0,9.7
2022,4,5,1,10,0,0,0,9.5
2022,4,5,1,20,0,0,0,9.2
2022,4,5,1,30,0,0,0,9
2022,4,5,1,40,0,0,0,8.7
2022,4,5,1,50,0,0,0,8.5
2022,4,5,2,0,0,0,0,8.2
2022,4,5,2,10,0,0,0,8
2022,4,5,2,20,0,0,0,7.7
2022,4,5,2,30,0,0,0,7.4
2022,4,5,2,40,0,0,0,7.1
2022,4,5,2,50,0,0,0,6.8
2022,4,5,3,0,0,0,0,6.5
2022,4,5,3,10,0,0,0,6.3
2022,4,5,3,20,0,0,0,6
2022,4,5,3,30,0,0,0,5.8
2022,4,5,3,40,0,0,0,5.5
2022,4,5,3,50,0,0,0,5.3
2022,4,5,4,0,0,0,0,5
2022,4,5,4,10,0,0,0,4.8
2022,4,5,4,20,0,0,0,4.5
2022,4,5,4,30,0,0,0,4.3
2022,4,5,4,40,0,0,0,4.1
2022,4,5,4,50,0,0,0,3.8
2022,4,5,5,0,0,0,0,3.6
2022,4,5,5,10,0,0,0,3.5
2022,4,5,5,20,0,0,0,3.3
2022,4,5,5,30,0,0,0,3.2
2022,4,5,5,40,0,0,0,3
2022,4,5,5,50,0,0,0,2.9
2022,4,5,6,0,0,0,0,2.7
2022,4,5,6,10,0,0,0,2.8
2022,4,5,6,20,7,0,7,2.8
2022,4,5,6,30,16,0,16,2.8
2022,4,5,6,40,9,0,9,2.9
2022,4,5,6,50,72,144,92,2.9
2022,4,5,7,0,21,0,21,3
2022,4,5,7,10,103,112,126,3.1
2022,4,5,7,20,25,0,25,3.2
2022,4,5,7,30,80,7,81,3.3
2022,4,5,7,40,66,2,67,3.4
2022,4,5,7,50,70,0,70,3.5
2022,4,5,8,0,208,141,258,3.7
2022,4,5,8,10,80,2,81,3.8
2022,4,5,8,20,67,1,67,4
2022,4,5,8,30,172,18,180,4.2
2022,4,5,8,40,111,2,112,4.3
2022,4,5,8,50,110,1,111,4.5
2022,4,5,9,0,92,1,92,4.7
2022,4,5,9,10,210,1,211,4.8
2022,4,5,9,20,263,103,323,5
2022,4,5,9,30,126,0,126,5.1
2022,4,5,9,40,296,108,364,5.3
2022,4,5,9,50,137,0,137,5.5
2022,4,5,10,0,162,0,162,5.6
2022,4,5,10,10,132,0,132,5.7
2022,4,5,10,20,181,3,183,5.8
2022,4,5,10,30,177,3,179,5.9
2022,4,5,10,40,342,65,390,6
2022,4,5,10,50,228,5,232,6.1
2022,4,5,11,0,101,970,845,6.2
2022,4,5,11,10,395,158,518,6.3
2022,4,5,11,20,398,132,502,6.4
2022,4,5,11,30,329,19,344,6.5
2022,4,5,11,40,262,6,267,6.6
2022,4,5,11,50,419,138,532,6.7
2022,4,5,12,0,341,510,758,6.7
2022,4,5,12,10,354,23,373,6.8
2022,4,5,12,20,319,566,785,6.8
2022,4,5,12,30,410,76,472,6.9
2022,4,5,12,40,366,25,386,6.9
2022,4,5,12,50,75,0,76,7
2022,4,5,13,0,186,1,187,7.1
2022,4,5,13,10,57,0,57,7.1
2022,4,5,13,20,195,2,196,7.1
2022,4,5,13,30,182,1,183,7.2
2022,4,5,13,40,368,47,406,7.2
2022,4,5,13,50,362,46,398,7.2
2022,4,5,14,0,354,45,388,7.3
2022,4,5,14,10,382,191,526,7.3
2022,4,5,14,20,375,183,510,7.3
2022,4,5,14,30,362,70,413,7.3
2022,4,5,14,40,96,0,96,7.3
2022,4,5,14,50,341,270,527,7.3
2022,4,5,15,0,98,939,727,7.3
2022,4,5,15,10,97,932,701,7.2
2022,4,5,15,20,95,923,674,7.2
2022,4,5,15,30,94,914,646,7.1
2022,4,5,15,40,91,906,617,7
2022,4,5,15,50,89,895,587,7
2022,4,5,16,0,87,882,556,6.9
2022,4,5,16,10,85,868,523,6.8
2022,4,5,16,20,83,853,490,6.6
2022,4,5,16,30,80,836,456,6.5
2022,4,5,16,40,77,820,422,6.3
2022,4,5,16,50,74,799,387,6.2
2022,4,5,17,0,71,775,351,6
2022,4,5,17,10,68,747,316,5.7
2022,4,5,17,20,65,716,280,5.5
2022,4,5,17,30,133,376,234,5.2
2022,4,5,17,40,56,647,209,4.9
2022,4,5,17,50,52,600,174,4.6
2022,4,5,18,0,47,543,141,4.3
2022,4,5,18,10,41,476,108,4
2022,4,5,18,20,35,395,77,3.6
2022,4,5,18,30,27,297,50,3.3
2022,4,5,18,40,17,0,17,2.9
2022,4,5,18,50,0,0,0,2.6
2022,4,5,19,0,0,0,0,2.3
2022,4,5,19,10,0,0,0,2.1
2022,4,5,19,20,0,0,0,2
2022,4,5,19,30,0,0,0,1.8
2022,4,5,19,40,0,0,0,1.7
2022,4,5,19,50,0,0,0,1.6
2022,4,5,20,0,0,0,0,1.4
2022,4,5,20,10,0,0,0,1.3
2022,4,5,20,20,0,0,0,1.2
2022,4,5,20,30,0,0,0,1.1
2022,4,5,20,40,0,0,0,0.9
2022,4,5,20,50,0,0,0,0.8
2022,4,5,21,0,0,0,0,0.7
2022,4,5,21,10,0,0,0,0.6
2022,4,5,21,20,0,0,0,0.4
2022,4,5,21,30,0,0,0,0.3
2022,4,5,21,40,0,0,0,0.1
2022,4,5,21,50,0,0,0,0
2022,4,5,22,0,0,0,0,-0.1
2022,4,5,22,10,0,0,0,-0.3
2022,4,5,22,20,0,0,0,-0.4
2022,4,5,22,30,0,0,0,-0.6
2022,4,5,22,40,0,0,0,-0.7
2022,4,5,22,50,0,0,0,-0.8
2022,4,5,23,0,0,0,0,-1
2022,4,5,23,10,0,0,0,-1
2022,4,5,23,20,0,0,0,-1.1
2022,4,5,23,30,0,0,0,-1.2
2022,4,5,23,40,0,0,0,-1.3
2022,4,5,23,50,0,0,0,-1.3
2022,4,6,0,0,0,0,0,-1.4
2022,4,6,0,10,0,0,0,-1.4
2022,4,6,0,20,0,0,0,-1.5
2022,4,6,0,30,0,0,0,-1.5
2022,4,6,0,40,0,0,0,-1.5
2022,4,6,0,50,0,0,0,-1.6
2022,4,6,1,0,0,0,0,-1.6
2022,4,6,1,10,0,0,0,-1.6
2022,4,6,1,20,0,0,0,-1.6
2022,4,6,1,30,0,0,0,-1.6
2022,4,6,1,40,0,0,0,-1.6
2022,4,6,1,50,0,0,0,-1.6
2022,4,6,2,0,0,0,0,-1.6
2022,4,6,2,10,0,0,0,-1.6
2022,4,6,2,20,0,0,0,-1.6
2022,4,6,2,30,0,0,0,-1.6
2022,4,6,2,40,0,0,0,-1.6
2022,4,6,2,50,0,0,0,-1.6
2022,4,6,3,0,0,0,0,-1.6
2022,4,6,3,10,0,0,0,-1.6
2022,4,6,3,20,0,0,0,-1.6
2022,4,6,3,30,0,0,0,-1.6
2022,4,6,3,40,0,0,0,-1.6
2022,4,6,3,50,0,0,0,-1.6
2022,4,6,4,0,0,0,0,-1.6
2022,4,6,4,10,0,0,0,-1.6
2022,4,6,4,20,0,0,0,-1.6
2022,4,6,4,30,0,0,0,-1.6
2022,4,6,4,40,0,0,0,-1.6
2022,4,6,4,50,0,0,0,-1.6
2022,4,6,5,0,0,0,0,-1.5
2022,4,6,5,10,0,0,0,-1.4
2022,4,6,5,20,0,0,0,-1.2
2022,4,6,5,30,0,0,0,-1.1
2022,4,6,5,40,0,0,0,-0.9
2022,4,6,5,50,0,0,0,-0.8
2022,4,6,6,0,0,0,0,-0.6
2022,4,6,6,10,0,0,0,-0.1
2022,4,6,6,20,19,195,28,0.3
2022,4,6,6,30,28,310,52,0.8
2022,4,6,6,40,35,408,80,1.3
2022,4,6,6,50,42,488,111,1.7
2022,4,6,7,0,47,555,144,2.2
2022,4,6,7,10,52,610,178,2.4
2022,4,6,7,20,57,657,214,2.7
2022,4,6,7,30,61,698,249,3
2022,4,6,7,40,64,734,286,3.2
2022,4,6,7,50,67,765,322,3.5
2022,4,6,8,0,70,791,358,3.8
2022,4,6,8,10,73,815,394,4
2022,4,6,8,20,76,835,429,4.2
2022,4,6,8,30,78,854,464,4.4
2022,4,6,8,40,81,870,498,4.6
2022,4,6,8,50,83,885,531,4.8
2022,4,6,9,0,85,898,564,5
2022,4,6,9,10,87,911,596,5.2
2022,4,6,9,20,88,922,626,5.4
2022,4,6,9,30,90,932,656,5.6
2022,4,6,9,40,92,938,684,5.8
2022,4,6,9,50,94,946,711,6
2022,4,6,10,0,95,954,737,6.2
2022,4,6,10,10,96,961,761,6.3
2022,4,6,10,20,98,967,784,6.5
2022,4,6,10,30,99,973,806,6.7
2022,4,6,10,40,91,994,830,6.9
2022,4,6,10,50,92,998,848,7.1
2022,4,6,11,0,93,1002,865,7.2
2022,4,6,11,10,94,1005,880,7.4
2022,4,6,11,20,94,1008,894,7.5
2022,4,6,11,30,95,1010,905,7.7
2022,4,6,11,40,97,1008,914,7.8
2022,4,6,11,50,98,1010,922,8
2022,4,6,12,0,98,1011,929,8.1
2022,4,6,12,10,98,1012,933,8.2
2022,4,6,12,20,98,1013,936,8.3
2022,4,6,12,30,98,1013,937,8.4
2022,4,6,12,40,102,1006,934,8.5
2022,4,6,12,50,102,1005,932,8.5
2022,4,6,13,0,102,1004,927,8.6
2022,4,6,13,10,101,1003,921,8.7
2022,4,6,13,20,101,1001,913,8.7
2022,4,6,13,30,101,999,903,8.8
2022,4,6,13,40,103,993,891,8.8
2022,4,6,13,50,102,990,877,8.9
2022,4,6,14,0,102,986,862,8.9
2022,4,6,14,10,101,983,845,9
2022,4,6,14,20,100,978,827,9
2022,4,6,14,30,99,973,807,9
2022,4,6,14,40,92,980,788,9
2022,4,6,14,50,91,974,765,9
2022,4,6,15,0,90,967,741,9
2022,4,6,15,10,88,960,715,9
2022,4,6,15,20,87,952,688,9
2022,4,6,15,30,86,943,659,8.9
2022,4,6,15,40,76,955,634,8.9
2022,4,6,15,50,75,944,604,8.8
2022,4,6,16,0,73,933,572,8.8
2022,4,6,16,10,72,921,539,8.6
2022,4,6,16,20,70,907,506,8.5
2022,4,6,16,30,68,892,472,8.3
2022,4,6,16,40,64,882,438,8.2
2022,4,6,16,50,62,864,403,8.1
2022,4,6,17,0,60,843,367,7.9
2022,4,6,17,10,57,819,331,7.5
2022,4,6,17,20,54,792,294,7.1
2022,4,6,17,30,52,760,258,6.7
2022,4,6,17,40,50,712,221,6.3
2022,4,6,17,50,46,669,185,5.9
2022,4,6,18,0,42,618,151,5.5
2022,4,6,18,10,37,556,117,5.4
2022,4,6,18,20,32,481,85,5.3
2022,4,6,18,30,26,388,56,5.1
2022,4,6,18,40,19,258,31,5
2022,4,6,18,50,0,0,0,4.8
2022,4,6,19,0,0,0,0,4.7
2022,4,6,19,10,0,0,0,4.7
2022,4,6,19,20,0,0,0,4.7
2022,4,6,19,30,0,0,0,4.7
2022,4,6,19,40,0,0,0,4.7
2022,4,6,19,50,0,0,0,4.7
2022,4,6,20,0,0,0,0,4.7
2022,4,6,20,10,0,0,0,4.7
2022,4,6,20,20,0,0,0,4.6
2022,4,6,20,30,0,0,0,4.6
2022,4,6,20,40,0,0,0,4.6
2022,4,6,20,50,0,0,0,4.6
2022,4,6,21,0,0,0,0,4.5
2022,4,6,21,10,0,0,0,4.5
2022,4,6,21,20,0,0,0,4.5
2022,4,6,21,30,0,0,0,4.4
2022,4,6,21,40,0,0,0,4.4
2022,4,6,21,50,0,0,0,4.4
2022,4,6,22,0,0,0,0,4.3
2022,4,6,22,10,0,0,0,4.4
2022,4,6,22,20,0,0,0,4.4
2022,4,6,22,30,0,0,0,4.4
2022,4,6,22,40,0,0,0,4.4
2022,4,6,22,50,0,0,0,4.4
2022,4,6,23,0,0,0,0,4.4
2022,4,6,23,10,0,0,0,4.5
2022,4,6,23,20,0,0,0,4.5
2022,4,6,23,30,0,0,0,4.5
2022,4,6,23,40,0,0,0,4.5
2022,4,6,23,50,0,0,0,4.5
2022,4,7,0,0,0,0,0,4.5
2022,4,7,0,10,0,0,0,4.6
2022,4,7,0,20,0,0,0,4.6
2022,4,7,0,30,0,0,0,4.6
2022,4,7,0,40,0,0,0,4.6
2022,4,7,0,50,0,0,0,4.6
2022,4,7,1,0,0,0,0,4.6
2022,4,7,1,10,0,0,0,4.7
2022,4,7,1,20,0,0,0,4.7
2022,4,7,1,30,0,0,0,4.7
2022,4,7,1,40,0,0,0,4.7
2022,4,7,1,50,0,0,0,4.7
2022,4,7,2,0,0,0,0,4.7
2022,4,7,2,10,0,0,0,4.7
2022,4,7,2,20,0,0,0,4.7
2022,4,7,2,30,0,0,0,4.7
2022,4,7,2,40,0,0,0,4.7
2022,4,7,2,50,0,0,0,4.6
2022,4,7,3,0,0,0,0,4.6
2022,4,7,3,10,0,0,0,4.6
2022,4,7,3,20,0,0,0,4.6
2022,4,7,3,30,0,0,0,4.5
2022,4,7,3,40,0,0,0,4.5
2022,4,7,3,50,0,0,0,4.5
2022,4,7,4,0,0,0,0,4.4
2022,4,7,4,10,0,0,0,4.4
2022,4,7,4,20,0,0,0,4.3
2022,4,7,4,30,0,0,0,4.2
2022,4,7,4,40,0,0,0,4.2
2022,4,7,4,50,0,0,0,4.1
2022,4,7,5,0,0,0,0,4.1
2022,4,7,5,10,0,0,0,4.1
2022,4,7,5,20,0,0,0,4.1
2022,4,7,5,30,0,0,0,4.1
2022,4,7,5,40,0,0,0,4.1
2022,4,7,5,50,0,0,0,4.2
2022,4,7,6,0,0,0,0,4.2
2022,4,7,6,10,11,114,14,4.5
2022,4,7,6,20,20,242,32,4.9
2022,4,7,6,30,27,353,56,5.3
2022,4,7,6,40,34,445,85,5.6
2022,4,7,6,50,39,520,116,6
2022,4,7,7,0,44,582,149,6.3
2022,4,7,7,10,49,633,183,6.7
2022,4,7,7,20,53,677,218,7.1
2022,4,7,7,30,56,715,253,7.5
2022,4,7,7,40,60,748,289,7.9
2022,4,7,7,50,63,776,325,8.3
2022,4,7,8,0,65,801,361,8.7
2022,4,7,8,10,68,824,396,9
2022,4,7,8,20,70,843,431,9.3
2022,4,7,8,30,72,861,465,9.6
2022,4,7,8,40,74,877,499,9.9
2022,4,7,8,50,76,891,532,10.2
2022,4,7,9,0,78,903,565,10.5
2022,4,7,9,10,80,909,592,10.7
2022,4,7,9,20,81,919,622,11
2022,4,7,9,30,83,929,651,11.2
2022,4,7,9,40,84,938,679,11.5
2022,4,7,9,50,85,946,706,11.7
2022,4,7,10,0,86,953,731,12
2022,4,7,10,10,88,959,755,12.2
2022,4,7,10,20,89,965,778,12.5
2022,4,7,10,30,89,970,799,12.7
2022,4,7,10,40,99,958,814,12.9
2022,4,7,10,50,100,962,833,13.1
2022,4,7,11,0,100,966,849,13.4
2022,4,7,11,10,101,970,864,13.6
2022,4,7,11,20,102,973,877,13.7
2022,4,7,11,30,102,975,889,13.9
2022,4,7,11,40,104,974,898,14.1
2022,4,7,11,50,105,976,906,14.3
2022,4,7,12,0,105,977,912,14.5
2022,4,7,12,10,105,978,916,14.6
2022,4,7,12,20,105,979,919,14.7
2022,4,7,12,30,105,979,920,14.9
2022,4,7,12,40,104,981,920,15
2022,4,7,12,50,104,980,917,15.1
2022,4,7,13,0,104,979,912,15.2
2022,4,7,13,10,104,978,906,15.3
2022,4,7,13,20,103,976,898,15.4
2022,4,7,13,30,103,974,888,15.4
2022,4,7,13,40,99,979,879,15.5
2022,4,7,13,50,97,976,865,15.6
2022,4,7,14,0,97,972,850,15.6
2022,4,7,14,10,96,968,833,15.7
2022,4,7,14,20,95,964,815,15.7
2022,4,7,14,30,94,959,795,15.7
2022,4,7,14,40,89,963,777,15.7
2022,4,7,14,50,88,952,750,15.7
2022,4,7,15,0,87,946,726,15.7
2022,4,7,15,10,85,939,701,15.7
2022,4,7,15,20,84,931,674,15.6
2022,4,7,15,30,83,922,646,15.5
2022,4,7,15,40,79,918,619,15.4
2022,4,7,15,50,78,907,589,15.3
2022,4,7,16,0,76,896,558,15.2
2022,4,7,16,10,74,883,526,15
2022,4,7,16,20,73,869,493,14.8
2022,4,7,16,30,71,853,459,14.5
2022,4,7,16,40,69,835,425,14.3
2022,4,7,16,50,66,816,390,14.1
2022,4,7,17,0,64,794,356,13.9
2022,4,7,17,10,61,769,320,13.4
2022,4,7,17,20,58,741,285,12.8
2022,4,7,17,30,55,708,250,12.3
2022,4,7,17,40,52,668,214,11.8
2022,4,7,17,50,48,624,180,11.3
2022,4,7,18,0,43,573,146,10.8
2022,4,7,18,10,38,512,113,10.6
2022,4,7,18,20,33,438,83,10.4
2022,4,7,18,30,26,349,55,10.2
2022,4,7,18,40,19,241,31,10.1
2022,4,7,18,50,11,116,13,9.9
2022,4,7,19,0,0,0,0,9.7
2022,4,7,19,10,0,0,0,9.7
2022,4,7,19,20,0,0,0,9.6
2022,4,7,19,30,0,0,0,9.6
2022,4,7,19,40,0,0,0,9.5
2022,4,7,19,50,0,0,0,9.5
2022,4,7,20,0,0,0,0,9.4
2022,4,7,20,10,0,0,0,9.3
2022,4,7,20,20,0,0,0,9.2
2022,4,7,20,30,0,0,0,9.1
2022,4,7,20,40,0,0,0,9
2022,4,7,20,50,0,0,0,8.9
2022,4,7,21,0,0,0,0,8.8
2022,4,7,21,10,0,0,0,8.7
2022,4,7,21,20,0,0,0,8.6
2022,4,7,21,30,0,0,0,8.4
2022,4,7,21,40,0,0,0,8.3
2022,4,7,21,50,0,0,0,8.2
2022,4,7,22,0,0,0,0,8.1
2022,4,7,22,10,0,0,0,8
2022,4,7,22,20,0,0,0,7.9
2022,4,7,22,30,0,0,0,7.8
2022,4,7,22,40,0,0,0,7.7
2022,4,7,22,50,0,0,0,7.6
2022,4,7,23,0,0,0,0,7.5
2022,4,7,23,10,0,0,0,7.4
2022,4,7,23,20,0,0,0,7.3
2022,4,7,23,30,0,0,0,7.2
2022,4,7,23,40,0,0,0,7.2
2022,4,7,23,50,0,0,0,7.1
2022,4,8,0,0,0,0,0,7
2022,4,8,0,10,0,0,0,7
2022,4,8,0,20,0,0,0,7
2022,4,8,0,30,0,0,0,6.9
2022,4,8,0,40,0,0,0,6.9
2022,4,8,0,50,0,0,0,6.9
2022,4,8,1,0,0,0,0,6.8
2022,4,8,1,10,0,0,0,6.8
2022,4,8,1,20,0,0,0,6.8
2022,4,8,1,30,0,0,0,6.7
2022,4,8,1,40,0,0,0,6.7
2022,4,8,1,50,0,0,0,6.7
2022,4,8,2,0,0,0,0,6.6
2022,4,8,2,10,0,0,0,6.6
2022,4,8,2,20,0,0,0,6.6
2022,4,8,2,30,0,0,0,6.6
2022,4,8,2,40,0,0,0,6.5
2022,4,8,2,50,0,0,0,6.5
2022,4,8,3,0,0,0,0,6.5
2022,4,8,3,10,0,0,0,6.5
2022,4,8,3,20,0,0,0,6.4
2022,4,8,3,30,0,0,0,6.4
2022,4,8,3,40,0,0,0,6.4
2022,4,8,3,50,0,0,0,6.4
2022,4,8,4,0,0,0,0,6.4
2022,4,8,4,10,0,0,0,6.4
2022,4,8,4,20,0,0,0,6.3
2022,4,8,4,30,0,0,0,6.3
2022,4,8,4,40,0,0,0,6.3
2022,4,8,4,50,0,0,0,6.3
2022,4,8,5,0,0,0,0,6.3
2022,4,8,5,10,0,0,0,6.3
2022,4,8,5,20,0,0,0,6.4
2022,4,8,5,30,0,0,0,6.5
2022,4,8,5,40,0,0,0,6.5
2022,4,8,5,50,0,0,0,6.6
2022,4,8,6,0,0,0,0,6.6
2022,4,8,6,10,11,194,16,7.2
2022,4,8,6,20,18,316,36,7.7
2022,4,8,6,30,25,417,61,8.2
2022,4,8,6,40,31,499,90,8.7
2022,4,8,6,50,36,566,122,9.2
2022,4,8,7,0,40,628,156,9.7
2022,4,8,7,10,44,675,190,10.2
2022,4,8,7,20,47,715,225,10.8
2022,4,8,7,30,50,749,261,11.3
2022,4,8,7,40,53,782,297,11.8
2022,4,8,7,50,55,807,332,12.4
2022,4,8,8,0,58,830,368,12.9
2022,4,8,8,10,60,850,403,13.4
2022,4,8,8,20,62,868,438,13.9
2022,4,8,8,30,64,885,472,14.4
2022,4,8,8,40,65,901,506,14.9
2022,4,8,8,50,67,914,539,15.4
2022,4,8,9,0,68,925,571,16
2022,4,8,9,10,70,936,602,16.4
2022,4,8,9,20,71,946,632,16.8
2022,4,8,9,30,72,954,661,17.2
2022,4,8,9,40,73,962,688,17.5
2022,4,8,9,50,74,970,715,17.9
2022,4,8,10,0,75,976,740,18.3
2022,4,8,10,10,76,982,764,18.6
2022,4,8,10,20,77,988,787,18.9
2022,4,8,10,30,78,987,804,19.2
2022,4,8,10,40,77,994,824,19.5
2022,4,8,10,50,78,997,842,19.8
2022,4,8,11,0,78,1001,858,20.1
2022,4,8,11,10,79,1004,872,20.3
2022,4,8,11,20,79,1007,886,20.5
2022,4,8,11,30,80,1009,897,20.7
2022,4,8,11,40,81,1009,906,20.9
2022,4,8,11,50,81,1010,914,21.2
2022,4,8,12,0,82,1011,920,21.4
2022,4,8,12,10,82,1012,925,21.5
2022,4,8,12,20,82,1013,927,21.6
2022,4,8,12,30,82,1013,928,21.8
2022,4,8,12,40,84,1009,926,21.9
2022,4,8,12,50,84,1008,923,22
2022,4,8,13,0,84,1007,919,22.1
2022,4,8,13,10,84,1006,913,22.2
2022,4,8,13,20,84,1004,905,22.3
2022,4,8,13,30,83,1003,895,22.4
2022,4,8,13,40,85,997,883,22.5
2022,4,8,13,50,84,994,869,22.5
2022,4,8,14,0,84,991,855,22.6
2022,4,8,14,10,83,988,838,22.6
2022,4,8,14,20,83,984,820,22.6
2022,4,8,14,30,82,979,801,22.6
2022,4,8,14,40,83,971,779,22.6
2022,4,8,14,50,82,965,756,22.6
2022,4,8,15,0,81,959,732,22.6
2022,4,8,15,10,79,952,707,22.6
2022,4,8,15,20,78,945,680,22.5
2022,4,8,15,30,77,937,653,22.4
2022,4,8,15,40,78,921,622,22.3
2022,4,8,15,50,77,911,592,22.2
2022,4,8,16,0,75,900,561,22.1
2022,4,8,16,10,73,887,530,21.9
2022,4,8,16,20,72,873,497,21.6
2022,4,8,16,30,155,621,440,21.4
2022,4,8,16,40,71,828,427,21.1
2022,4,8,16,50,69,809,393,20.8
2022,4,8,17,0,66,787,358,20.6
2022,4,8,17,10,63,762,323,19.9
2022,4,8,17,20,143,245,219,19.2
2022,4,8,17,30,126,261,199,18.5
2022,4,8,17,40,115,268,181,17.8
2022,4,8,17,50,95,319,163,17.1
2022,4,8,18,0,85,264,133,16.4
2022,4,8,18,10,79,132,99,15.9
2022,4,8,18,20,64,79,73,15.4
2022,4,8,18,30,46,27,48,14.9
2022,4,8,18,40,27,6,28,14.3
2022,4,8,18,50,9,0,9,13.8
2022,4,8,19,0,0,0,0,13.3
2022,4,8,19,10,0,0,0,13.2
2022,4,8,19,20,0,0,0,13
2022,4,8,19,30,0,0,0,12.9
2022,4,8,19,40,0,0,0,12.8
2022,4,8,19,50,0,0,0,12.7
2022,4,8,20,0,0,0,0,12.6
2022,4,8,20,10,0,0,0,12.5
2022,4,8,20,20,0,0,0,12.5
2022,4,8,20,30,0,0,0,12.5
2022,4,8,20,40,0,0,0,12.5
2022,4,8,20,50,0,0,0,12.5
2022,4,8,21,0,0,0,0,12.5
2022,4,8,21,10,0,0,0,12.5
2022,4,8,21,20,0,0,0,12.6
